Time,Vehicle speed (km/h),Engine RPM (RPM),Control module voltage (V),Relative accelerator pedal position (%),Accel Pedal Position (%),Battery Voltage (V),Current Gear (gear),Steering Wheel Angle (°)
03/06/2022 05:28:23.1122 下午,47,1258.25,14.224,0,0,0,0,0
03/06/2022 05:28:23.6277 下午,46,1207.5,14.224,0,0,0,0,0
03/06/2022 05:28:24.0774 下午,45,1214,14.224,0,0,0,0,0
03/06/2022 05:28:24.8451 下午,45,1216.5,14.224,0,0,0,0,0
03/06/2022 05:28:25.3906 下午,44,1297.75,14.012,0,0,0,0,0
03/06/2022 05:28:25.9825 下午,44,1392.75,14.012,0,0,0,0,0
03/06/2022 05:28:26.4967 下午,44,1372.25,14.012,0,0,0,0,0
03/06/2022 05:28:27.2971 下午,44,1242,14.012,0,0,0,0,0
03/06/2022 05:28:27.8860 下午,44,1234.25,14.012,0,0,0,0,0
03/06/2022 05:28:28.2781 下午,42,1163.25,14.012,0,0,0,0,0
03/06/2022 05:28:28.7890 下午,40,1159,14.012,0,0,0,0,0
03/06/2022 05:28:29.4300 下午,39,1287.75,14.012,0,0,0,0,0
03/06/2022 05:28:30.0862 下午,35,1236.75,14.012,0,0,0,0,0
03/06/2022 05:28:30.5910 下午,29,1044,14.012,0,0,0,0,0
03/06/2022 05:28:30.9784 下午,26,1305.5,14.224,0,0,0,0,0
03/06/2022 05:28:31.7278 下午,24,1238.25,14.224,0,0,0,0,0
03/06/2022 05:28:32.3447 下午,23,1247,14.224,0,0,0,0,0
03/06/2022 05:28:32.9117 下午,23,1346.5,14.224,0,0,0,0,0
03/06/2022 05:28:33.3471 下午,23,1352,14.224,0,0,0,0,0
03/06/2022 05:28:34.0135 下午,23,1332,14.224,0,0,0,0,0
03/06/2022 05:28:34.5579 下午,23,1314,14.224,0,0,0,0,0
03/06/2022 05:28:35.0482 下午,23,1289.5,14.224,0,0,0,0,0
03/06/2022 05:28:35.5038 下午,24,1324,14.224,0,0,0,0,0
03/06/2022 05:28:36.2235 下午,24,1360.75,14.224,0,0,0,0,0
03/06/2022 05:28:36.8577 下午,25,1410.5,14.012,0,0,0,0,0
03/06/2022 05:28:37.2781 下午,26,1437.75,14.012,0,0,0,0,0
03/06/2022 05:28:37.6556 下午,26,1375.5,14.012,0,0,0,0,0
03/06/2022 05:28:38.3034 下午,26,1357.5,14.012,0,0,0,0,0
03/06/2022 05:28:39.7820 下午,26,1326,14.012,0,0,0,0,0
03/06/2022 05:28:40.2765 下午,21,1277.75,14.012,0,0,0,0,0
03/06/2022 05:28:40.7341 下午,19,1312,14.012,0,0,0,0,0
03/06/2022 05:28:41.3394 下午,19,1330.25,14.012,0,0,0,0,0
03/06/2022 05:28:41.9185 下午,19,1451.25,14.012,0,0,0,0,0
03/06/2022 05:28:42.4518 下午,19,1678.75,14.012,0,0,0,0,0
03/06/2022 05:28:42.8637 下午,19,1689,14.224,0,0,0,0,0
03/06/2022 05:28:43.5326 下午,19,1693.5,14.224,0,0,0,0,0
03/06/2022 05:28:44.1184 下午,20,1744.5,14.224,0,0,0,0,0
03/06/2022 05:28:44.5955 下午,22,1869.25,14.224,0,0,0,0,0
03/06/2022 05:28:45.0615 下午,23,2038.75,14.224,0,0,0,0,0
03/06/2022 05:28:45.7471 下午,25,2116.25,14.224,0,0,0,0,0
03/06/2022 05:28:46.3928 下午,27,2458.5,14.224,0,0,0,0,0
03/06/2022 05:28:46.8803 下午,30,1838.5,14.224,0,0,0,0,0
03/06/2022 05:28:47.2645 下午,32,1703.75,14.224,0,0,0,0,0
03/06/2022 05:28:48.0338 下午,33,1848.5,14.224,0,0,0,0,0
03/06/2022 05:28:48.6809 下午,33,1933.5,14.247,0,0,0,0,0
03/06/2022 05:28:49.1402 下午,34,1243,14.247,0,0,0,0,0
03/06/2022 05:28:49.5761 下午,34,1201.5,14.247,0,0,0,0,0
03/06/2022 05:28:50.2816 下午,33,1183.25,14.247,0,0,0,0,0
03/06/2022 05:28:50.9756 下午,33,1164,14.247,0,0,0,0,0
03/06/2022 05:28:51.4643 下午,32,1387.25,14.247,0,0,0,0,0
03/06/2022 05:28:51.9728 下午,33,1507.25,14.247,0,0,0,0,0
03/06/2022 05:28:52.6571 下午,33,1552.5,14.247,0,0,0,0,0
03/06/2022 05:28:53.3485 下午,34,1454.5,14.247,0,0,0,0,0
03/06/2022 05:28:53.8431 下午,36,1433.5,14.247,0,0,0,0,0
03/06/2022 05:28:54.2798 下午,36,1452.75,14.2,0,0,0,0,0
03/06/2022 05:28:54.9192 下午,36,1342,14.2,0,0,0,0,0
03/06/2022 05:28:55.6221 下午,36,1403.25,14.2,0,0,0,0,0
03/06/2022 05:28:56.0651 下午,37,1429.75,14.2,0,0,0,0,0
03/06/2022 05:28:56.4693 下午,37,1448.75,14.2,0,0,0,0,0
03/06/2022 05:28:57.1761 下午,37,1458,14.2,0,0,0,0,0
03/06/2022 05:28:57.7403 下午,37,1453.75,14.2,0,0,0,0,0
03/06/2022 05:28:58.2801 下午,37,1364.25,14.2,0,0,0,0,0
03/06/2022 05:28:58.7442 下午,37,1371,14.2,0,0,0,0,0
03/06/2022 05:28:59.5922 下午,37,1341.75,14.2,0,0,0,0,0
03/06/2022 05:29:00.1907 下午,36,1328.5,14.247,0,0,0,0,0
03/06/2022 05:29:00.5678 下午,33,1182.5,14.247,0,0,0,0,0
03/06/2022 05:29:01.0397 下午,31,1081.75,14.247,0,0,0,0,0
03/06/2022 05:29:01.8642 下午,28,1049.5,14.247,0,0,0,0,0
03/06/2022 05:29:02.4160 下午,25,1292,14.247,0,0,0,0,0
03/06/2022 05:29:02.8475 下午,21,1314,14.247,0,0,0,0,0
03/06/2022 05:29:03.3642 下午,19,1319.75,14.247,0,0,0,0,0
03/06/2022 05:29:04.0508 下午,18,1419.5,14.247,0,0,0,0,0
03/06/2022 05:29:04.6582 下午,18,1527,14.247,0,0,0,0,0
03/06/2022 05:29:05.0743 下午,18,1560.5,14.247,0,0,0,0,0
03/06/2022 05:29:05.5207 下午,18,1574.75,14.2,0,0,0,0,0
03/06/2022 05:29:06.1765 下午,18,1593.5,14.2,0,0,0,0,0
03/06/2022 05:29:06.9586 下午,18,1543.5,14.2,0,0,0,0,0
03/06/2022 05:29:07.3978 下午,17,1262.5,14.2,0,0,0,0,0
03/06/2022 05:29:07.8674 下午,16,1276.5,14.2,0,0,0,0,0
03/06/2022 05:29:08.5803 下午,15,1271.75,14.2,0,0,0,0,0
03/06/2022 05:29:10.4874 下午,14,1276.75,14.2,0,0,0,0,0
03/06/2022 05:29:10.9687 下午,10,1430,14.2,0,0,0,0,0
03/06/2022 05:29:11.3486 下午,11,1868.5,14.2,0,0,0,0,0
03/06/2022 05:29:12.2486 下午,12,1868,14.2,0,0,0,0,0
03/06/2022 05:29:12.8505 下午,12,1869.5,14.318,0,0,0,0,0
03/06/2022 05:29:13.3366 下午,14,1892.25,14.318,0,0,0,0,0
03/06/2022 05:29:13.7873 下午,15,2078.75,14.318,0,0,0,0,0
03/06/2022 05:29:14.5022 下午,16,2082.5,14.318,0,0,0,0,0
03/06/2022 05:29:15.1499 下午,17,1836.25,14.318,0,0,0,0,0
03/06/2022 05:29:15.5681 下午,20,1688.5,14.318,0,0,0,0,0
03/06/2022 05:29:16.0468 下午,21,1824,14.318,0,0,0,0,0
03/06/2022 05:29:16.7363 下午,21,1851,14.318,0,0,0,0,0
03/06/2022 05:29:17.4023 下午,22,1790.75,14.318,0,0,0,0,0
03/06/2022 05:29:17.9363 下午,23,1859,14.318,0,0,0,0,0
03/06/2022 05:29:18.3623 下午,23,1860.5,14.2,0,0,0,0,0
03/06/2022 05:29:19.1083 下午,23,1670.25,14.2,0,0,0,0,0
03/06/2022 05:29:19.8666 下午,23,1412.5,14.2,0,0,0,0,0
03/06/2022 05:29:20.2583 下午,21,1280.5,14.2,0,0,0,0,0
03/06/2022 05:29:20.6583 下午,20,1284.25,14.2,0,0,0,0,0
03/06/2022 05:29:21.4623 下午,18,1296.25,14.2,0,0,0,0,0
03/06/2022 05:29:22.1099 下午,17,1290.75,14.2,0,0,0,0,0
03/06/2022 05:29:22.7009 下午,15,1302.5,14.2,0,0,0,0,0
03/06/2022 05:29:23.0926 下午,14,1308.75,14.2,0,0,0,0,0
03/06/2022 05:29:23.9859 下午,13,1307.75,14.2,0,0,0,0,0
03/06/2022 05:29:24.5772 下午,12,1317.5,14.082,0,0,0,0,0
03/06/2022 05:29:25.0731 下午,11,1305.75,14.082,0,0,0,0,0
03/06/2022 05:29:25.5785 下午,10,1308.75,14.082,0,0,0,0,0
03/06/2022 05:29:26.3351 下午,10,1298,14.082,0,0,0,0,0
03/06/2022 05:29:26.9269 下午,10,1397,14.082,0,0,0,0,0
03/06/2022 05:29:27.3705 下午,11,1617.75,14.082,0,0,0,0,0
03/06/2022 05:29:27.7812 下午,12,1723.25,14.082,0,0,0,0,0
03/06/2022 05:29:28.4826 下午,13,1847.25,14.082,0,0,0,0,0
03/06/2022 05:29:29.1890 下午,15,2086.75,14.082,0,0,0,0,0
03/06/2022 05:29:29.6779 下午,17,1871,14.082,0,0,0,0,0
03/06/2022 05:29:30.1949 下午,18,1691,14.106,0,0,0,0,0
03/06/2022 05:29:30.9580 下午,19,1631.25,14.106,0,0,0,0,0
03/06/2022 05:29:31.5675 下午,20,1631,14.106,0,0,0,0,0
03/06/2022 05:29:32.0256 下午,18,1333,14.106,0,0,0,0,0
03/06/2022 05:29:32.4076 下午,17,1267.5,14.106,0,0,0,0,0
03/06/2022 05:29:33.2075 下午,17,1293,14.106,0,0,0,0,0
03/06/2022 05:29:33.9581 下午,16,1284.25,14.106,0,0,0,0,0
03/06/2022 05:29:34.3794 下午,15,1278.75,14.106,0,0,0,0,0
03/06/2022 05:29:34.7869 下午,15,1311.75,14.106,0,0,0,0,0
03/06/2022 05:29:35.6941 下午,15,1317.25,14.106,0,0,0,0,0
03/06/2022 05:29:36.3744 下午,14,1307,14.153,0,0,0,0,0
03/06/2022 05:29:36.8218 下午,13,1306,14.153,0,0,0,0,0
03/06/2022 05:29:37.1905 下午,13,1312.75,14.153,0,0,0,0,0
03/06/2022 05:29:37.9423 下午,12,1300,14.153,0,0,0,0,0
03/06/2022 05:29:38.5831 下午,12,1296.75,14.153,0,0,0,0,0
03/06/2022 05:29:39.0502 下午,11,1305.75,14.153,0,0,0,0,0
03/06/2022 05:29:39.7059 下午,11,1292.75,14.153,0,0,0,0,0
03/06/2022 05:29:40.4912 下午,10,1283.5,14.153,0,0,0,0,0
03/06/2022 05:29:41.1146 下午,8,1292.5,14.153,0,0,0,0,0
03/06/2022 05:29:41.6699 下午,6,1203.5,14.153,0,0,0,0,0
03/06/2022 05:29:42.1729 下午,4,1149.75,14.318,0,0,0,0,0
03/06/2022 05:29:42.9017 下午,2,1127.25,14.318,0,0,0,0,0
03/06/2022 05:29:43.6814 下午,1,1075,14.318,0,0,0,0,0
03/06/2022 05:29:44.0835 下午,0,969.25,14.318,0,0,0,0,0
03/06/2022 05:29:44.6176 下午,0,1005.25,14.318,0,0,0,0,0
03/06/2022 05:29:45.2910 下午,0,1124.25,14.318,0,0,0,0,0
03/06/2022 05:29:46.0097 下午,0,1222.75,14.318,0,0,0,0,0
03/06/2022 05:29:46.4770 下午,2,1065.75,14.318,0,0,0,0,0
03/06/2022 05:29:46.8686 下午,2,1010.25,14.318,0,0,0,0,0
03/06/2022 05:29:47.6164 下午,2,976.25,14.318,0,0,0,0,0
03/06/2022 05:29:48.3007 下午,2,950.25,14.341,0,0,0,0,0
03/06/2022 05:29:48.6615 下午,2,963.5,14.341,0,0,0,0,0
03/06/2022 05:29:49.1911 下午,2,891.5,14.341,0,0,0,0,0
03/06/2022 05:29:49.8455 下午,3,871.25,14.341,0,0,0,0,0
03/06/2022 05:29:50.4078 下午,3,841.75,14.341,0,0,0,0,0
03/06/2022 05:29:50.8805 下午,1,904.25,14.341,0,0,0,0,0
03/06/2022 05:29:51.4468 下午,1,869.5,14.341,0,0,0,0,0
03/06/2022 05:29:52.0581 下午,0,839.25,14.341,0,0,0,0,0
03/06/2022 05:29:52.6296 下午,0,821.5,14.341,0,0,0,0,0
03/06/2022 05:29:53.1949 下午,0,858,14.341,0,0,0,0,0
03/06/2022 05:29:53.6544 下午,1,852.75,14.224,0,0,0,0,0
03/06/2022 05:29:54.3859 下午,1,860,14.224,0,0,0,0,0
03/06/2022 05:29:54.8773 下午,1,869.5,14.224,0,0,0,0,0
03/06/2022 05:29:55.3789 下午,0,837.75,14.224,0,0,0,0,0
03/06/2022 05:29:55.8822 下午,0,806.75,14.224,0,0,0,0,0
03/06/2022 05:29:56.5749 下午,0,875.25,14.224,0,0,0,0,0
03/06/2022 05:29:57.3601 下午,0,975.5,14.224,0,0,0,0,0
03/06/2022 05:29:57.7555 下午,0,1133.25,14.224,0,0,0,0,0
03/06/2022 05:29:58.2623 下午,1,1201.5,14.224,0,0,0,0,0
03/06/2022 05:29:59.0813 下午,2,1078.75,14.224,0,0,0,0,0
03/06/2022 05:29:59.6455 下午,2,1032.75,14.365,0,0,0,0,0
03/06/2022 05:30:00.1622 下午,1,964.25,14.365,0,0,0,0,0
03/06/2022 05:30:00.5540 下午,1,936.25,14.365,0,0,0,0,0
03/06/2022 05:30:01.1958 下午,0,921.75,14.365,0,0,0,0,0
03/06/2022 05:30:01.7353 下午,0,898.75,14.365,0,0,0,0,0
03/06/2022 05:30:02.1522 下午,0,906,14.365,0,0,0,0,0
03/06/2022 05:30:02.6116 下午,1,898.25,14.365,0,0,0,0,0
03/06/2022 05:30:03.4455 下午,1,844,14.365,0,0,0,0,0
03/06/2022 05:30:03.9866 下午,0,854.75,14.365,0,0,0,0,0
03/06/2022 05:30:04.5670 下午,0,841.5,14.365,0,0,0,0,0
03/06/2022 05:30:04.9596 下午,0,831,14.247,0,0,0,0,0
03/06/2022 05:30:05.6781 下午,1,828,14.247,0,0,0,0,0
03/06/2022 05:30:06.2684 下午,1,827.25,14.247,0,0,0,0,0
03/06/2022 05:30:06.7267 下午,1,867.5,14.247,0,0,0,0,0
03/06/2022 05:30:07.1739 下午,0,859.75,14.247,0,0,0,0,0
03/06/2022 05:30:07.9587 下午,0,851.25,14.247,0,0,0,0,0
03/06/2022 05:30:08.5635 下午,0,844,14.247,0,0,0,0,0
03/06/2022 05:30:09.0051 下午,0,846.25,14.247,0,0,0,0,0
03/06/2022 05:30:09.4372 下午,0,837.75,14.247,0,0,0,0,0
03/06/2022 05:30:10.1639 下午,0,829,14.247,0,0,0,0,0
03/06/2022 05:30:10.8870 下午,1,846,14.318,0,0,0,0,0
03/06/2022 05:30:11.3576 下午,0,827.5,14.318,0,0,0,0,0
03/06/2022 05:30:11.8762 下午,0,856.25,14.318,0,0,0,0,0
03/06/2022 05:30:12.5715 下午,0,859,14.318,0,0,0,0,0
03/06/2022 05:30:13.2694 下午,0,856.5,14.318,0,0,0,0,0
03/06/2022 05:30:13.7427 下午,0,849.75,14.318,0,0,0,0,0
03/06/2022 05:30:14.1719 下午,0,850.25,14.318,0,0,0,0,0
03/06/2022 05:30:14.8708 下午,0,830,14.318,0,0,0,0,0
03/06/2022 05:30:15.6198 下午,0,845.75,14.318,0,0,0,0,0
03/06/2022 05:30:16.2183 下午,0,856.25,14.318,0,0,0,0,0
03/06/2022 05:30:16.6828 下午,0,853.25,14.318,0,0,0,0,0
03/06/2022 05:30:17.4032 下午,0,855,14.318,0,0,0,0,0
03/06/2022 05:30:17.9599 下午,0,848.25,14.318,0,0,0,0,0
03/06/2022 05:30:19.1349 下午,0,858.25,14.318,0,0,0,0,0
03/06/2022 05:30:19.9652 下午,0,847,14.318,0,0,0,0,0
03/06/2022 05:30:20.6402 下午,0,841.75,14.318,0,0,0,0,0
03/06/2022 05:30:21.2712 下午,0,842,14.318,0,0,0,0,0
03/06/2022 05:30:21.7541 下午,0,843.5,14.318,0,0,0,0,0
03/06/2022 05:30:22.1194 下午,0,855.5,14.318,0,0,0,0,0
03/06/2022 05:30:22.7677 下午,0,845,14.318,0,0,0,0,0
03/06/2022 05:30:23.3948 下午,0,835,14.318,0,0,0,0,0
03/06/2022 05:30:23.9376 下午,0,850.5,14.318,0,0,0,0,0
03/06/2022 05:30:24.2995 下午,0,871.5,14.318,0,0,0,0,0
03/06/2022 05:30:25.0928 下午,0,868.75,14.318,0,0,0,0,0
03/06/2022 05:30:25.7400 下午,0,860.75,14.318,0,0,0,0,0
03/06/2022 05:30:26.1619 下午,0,864.75,14.318,0,0,0,0,0
03/06/2022 05:30:26.5691 下午,0,841.5,14.318,0,0,0,0,0
03/06/2022 05:30:27.3565 下午,0,821.75,14.318,0,0,0,0,0
03/06/2022 05:30:27.9683 下午,0,805.75,14.318,0,0,0,0,0
03/06/2022 05:30:28.4913 下午,0,769.5,14.318,0,0,0,0,0
03/06/2022 05:30:28.9173 下午,0,773,14.247,0,0,0,0,0
03/06/2022 05:30:29.6085 下午,0,766.75,14.247,0,0,0,0,0
03/06/2022 05:30:30.4675 下午,0,757.25,14.247,0,0,0,0,0
03/06/2022 05:30:30.8117 下午,0,759,14.247,0,0,0,0,0
03/06/2022 05:30:31.2025 下午,0,767.5,14.247,0,0,0,0,0
03/06/2022 05:30:31.9425 下午,0,760.25,14.247,0,0,0,0,0
03/06/2022 05:30:32.8282 下午,0,751.25,14.247,0,0,0,0,0
03/06/2022 05:30:33.3926 下午,0,765.5,14.247,0,0,0,0,0
03/06/2022 05:30:33.9423 下午,0,761.5,14.247,0,0,0,0,0
03/06/2022 05:30:36.0767 下午,0,762.5,14.247,0,0,0,0,0
03/06/2022 05:30:37.0569 下午,0,760,14.318,0,0,0,0,0
03/06/2022 05:30:37.6724 下午,0,755,14.318,0,0,0,0,0
03/06/2022 05:30:38.4676 下午,0,761.25,14.318,0,0,0,0,0
03/06/2022 05:30:39.7877 下午,0,747.75,14.318,0,0,0,0,0
03/06/2022 05:30:43.9140 下午,0,762.75,14.318,0,0,0,0,0
03/06/2022 05:30:46.9429 下午,0,760.5,14.271,0,0,0,0,0
03/06/2022 05:30:47.7184 下午,0,755.75,14.271,0,0,0,0,0
03/06/2022 05:30:48.4327 下午,0,755.25,14.271,0,0,0,0,0
03/06/2022 05:30:49.1259 下午,0,754.75,14.271,0,0,0,0,0
03/06/2022 05:30:49.7201 下午,0,748.75,14.271,0,0,0,0,0
03/06/2022 05:30:50.1457 下午,0,756,14.271,0,0,0,0,0
03/06/2022 05:30:50.6197 下午,0,752.75,14.271,0,0,0,0,0
03/06/2022 05:30:51.3149 下午,0,755,14.271,0,0,0,0,0
